"","entrez_id","symbol","n_exons","length","source","Symbol"
"23310","23310","NCAPD3",35,5605,"IGIS","NCAPD3"
"23312","23312","DMXL2",90,22152,"IGIS","DMXL2"
"23313","23313","KIAA0930",11,6417,"IGIS","KIAA0930"
"23314","23314","SATB2",18,10751,"IGIS","SATB2"
"23315","23315","SLC9A8",40,13408,"IGIS","SLC9A8"
"23316","23316","CUX2",24,7223,"IGIS","CUX2"
"23317","23317","DNAJC13",58,7803,"IGIS","DNAJC13"
"23318","23318","ZCCHC11",56,13623,"IGIS","ZCCHC11"
"2332","2332","FMR1",37,11370,"IGIS","FMR1"
"23321","23321","TRIM2",24,13835,"IGIS","TRIM2"
"23322","23322","RPGRIP1L",32,6803,"IGIS","RPGRIP1L"
"23324","23324","MAN2B2",56,11243,"IGIS","MAN2B2"
"23325","23325","KIAA1033",104,19516,"IGIS","KIAA1033"
"23326","23326","USP22",15,5423,"IGIS","USP22"
"23327","23327","NEDD4L",48,19445,"IGIS","NEDD4L"
"23328","23328","SASH1",25,12369,"IGIS","SASH1"
"23329","23329","TBC1D30",17,20198,"IGIS","TBC1D30"
"23331","23331","TTC28",25,18397,"IGIS","TTC28"
"23332","23332","CLASP1",49,8723,"IGIS","CLASP1"
"23333","23333","DPY19L1",22,4865,"IGIS","DPY19L1"
"23334","23334","SZT2",77,15188,"IGIS","SZT2"
"23335","23335","WDR7",32,10387,"IGIS","WDR7"
"23336","23336","SYNM",6,12648,"IGIS","SYNM"
"23338","23338","JADE2",42,25688,"IGIS","JADE2"
"23339","23339","VPS39",54,12104,"IGIS","VPS39"
"2334","2334","AFF2",25,14259,"IGIS","AFF2"
"23341","23341","DNAJC16",33,12960,"IGIS","DNAJC16"
"23344","23344","ESYT1",32,4349,"IGIS","ESYT1"
"23345","23345","SYNE1",159,31314,"IGIS","SYNE1"
"23347","23347","SMCHD1",98,15141,"IGIS","SMCHD1"
"23348","23348","DOCK9",69,11726,"IGIS","DOCK9"
"23349","23349","KIAA1045",18,9781,"IGIS","KIAA1045"
"2335","2335","FN1",54,11564,"IGIS","FN1"
"23350","23350","U2SURP",40,16601,"IGIS","U2SURP"
"23351","23351","KHNYN",34,21343,"IGIS","KHNYN"
"23352","23352","UBR4",113,17063,"IGIS","UBR4"
"23353","23353","SUN1",26,5251,"IGIS","SUN1"
"23354","23354","HAUS5",38,7229,"IGIS","HAUS5"
"23355","23355","VPS8",54,6404,"IGIS","VPS8"
"23357","23357","ANGEL1",25,7785,"IGIS","ANGEL1"
"23358","23358","USP24",74,11440,"IGIS","USP24"
"23359","23359","FAM189A1",23,9638,"IGIS","FAM189A1"
"23360","23360","FNBP4",40,11635,"IGIS","FNBP4"
"23361","23361","ZNF629",6,12228,"IGIS","ZNF629"
"23362","23362","PSD3",26,13530,"IGIS","PSD3"
"23363","23363","OBSL1",32,15986,"IGIS","OBSL1"
"23365","23365","ARHGEF12",90,24860,"IGIS","ARHGEF12"
"23366","23366","KIAA0895",23,12694,"IGIS","KIAA0895"
"23367","23367","LARP1",27,11169,"IGIS","LARP1"
"23368","23368","PPP1R13B",40,11397,"IGIS","PPP1R13B"
"23369","23369","PUM2",29,10098,"IGIS","PUM2"
"23370","23370","ARHGEF18",127,30090,"IGIS","ARHGEF18"
"23371","23371","TENC1",42,7862,"IGIS","TENC1"
"23373","23373","CRTC1",18,7427,"IGIS","CRTC1"
"23376","23376","UFL1",19,4206,"IGIS","UFL1"
"23378","23378","RRP8",7,1751,"IGIS","RRP8"
"23379","23379","ICE1",19,7948,"IGIS","ICE1"
"23380","23380","SRGAP2",74,21971,"IGIS","SRGAP2"
"23381","23381","SMG5",24,4865,"IGIS","SMG5"
"23382","23382","AHCYL2",20,5887,"IGIS","AHCYL2"
"23383","23383","MAU2",44,10714,"IGIS","MAU2"
"23384","23384","SPECC1L",21,7349,"IGIS","SPECC1L"
"23385","23385","NCSTN",51,9049,"IGIS","NCSTN"
"23386","23386","NUDCD3",6,4917,"IGIS","NUDCD3"
"23387","23387","SIK3",169,45946,"IGIS","SIK3"
"23389","23389","MED13L",36,10180,"IGIS","MED13L"
"2339","2339","FNTA",17,3302,"IGIS","FNTA"
"23390","23390","ZDHHC17",29,8962,"IGIS","ZDHHC17"
"23392","23392","KIAA0368",58,8328,"IGIS","KIAA0368"
"23394","23394","ADNP",10,12165,"IGIS","ADNP"
"23395","23395","LARS2",24,5815,"IGIS","LARS2"
"23396","23396","PIP5K1C",57,12735,"IGIS","PIP5K1C"
"23397","23397","NCAPH",29,7789,"IGIS","NCAPH"
"23398","23398","PPWD1",25,4149,"IGIS","PPWD1"
"23399","23399","CTDNEP1",10,2262,"IGIS","CTDNEP1"
"23400","23400","ATP13A2",35,5041,"IGIS","ATP13A2"
"23401","23401","FRAT2",1,2205,"IGIS","FRAT2"
"23403","23403","FBXO46",2,2990,"IGIS","FBXO46"
"23404","23404","EXOSC2",25,7364,"IGIS","EXOSC2"
"23405","23405","DICER1",59,25536,"IGIS","DICER1"
"23406","23406","COTL1",4,1860,"IGIS","COTL1"
"23408","23408","SIRT5",18,11761,"IGIS","SIRT5"
"23409","23409","SIRT4",13,3238,"IGIS","SIRT4"
"23410","23410","SIRT3",11,4819,"IGIS","SIRT3"
"23411","23411","SIRT1",14,5103,"IGIS","SIRT1"
"23412","23412","COMMD3",8,942,"IGIS","COMMD3"
"23413","23413","NCS1",18,9887,"IGIS","NCS1"
"23414","23414","ZFPM2",9,4772,"IGIS","ZFPM2"
"23415","23415","KCNH4",17,3923,"IGIS","KCNH4"
"23416","23416","KCNH3",21,5838,"IGIS","KCNH3"
"23417","23417","MLYCD",5,2195,"IGIS","MLYCD"
"23418","23418","CRB1",36,18734,"IGIS","CRB1"
"2342","2342","FNTB",12,2819,"IGIS","FNTB"
"23420","23420","NOMO1",31,4247,"IGIS","NOMO1"
"23421","23421","ITGB3BP",23,3248,"IGIS","ITGB3BP"
"23423","23423","TMED3",12,6186,"IGIS","TMED3"
"23424","23424","TDRD7",23,4716,"IGIS","TDRD7"
"23426","23426","GRIP1",31,7940,"IGIS","GRIP1"
"23428","23428","SLC7A8",22,8188,"IGIS","SLC7A8"
"23429","23429","RYBP",4,4449,"IGIS","RYBP"
"23430","23430","TPSD1",5,855,"IGIS","TPSD1"
"23431","23431","AP4E1",24,7052,"IGIS","AP4E1"
"23432","23432","GPR161",21,11833,"IGIS","GPR161"
"23433","23433","RHOQ",7,7159,"IGIS","RHOQ"
"23434","23434","C3orf27",6,5394,"IGIS","C3orf27"
"23435","23435","TARDBP",6,4217,"IGIS","TARDBP"
"23436","23436","CELA3B",8,1003,"IGIS","CELA3B"
"23438","23438","HARS2",17,4106,"IGIS","HARS2"
"23439","23439","ATP1B4",9,5026,"IGIS","ATP1B4"
"23440","23440","OTP",3,2678,"IGIS","OTP"
"23443","23443","SLC35A3",17,18816,"IGIS","SLC35A3"
"23446","23446","SLC44A1",24,29115,"IGIS","SLC44A1"
"23450","23450","SF3B3",26,9720,"IGIS","SF3B3"
"23451","23451","SF3B1",59,9114,"IGIS","SF3B1"
"23452","23452","ANGPTL2",7,4234,"IGIS","ANGPTL2"
"23456","23456","ABCB10",16,4851,"IGIS","ABCB10"
"23457","23457","ABCB9",32,7415,"IGIS","ABCB9"
"2346","2346","FOLH1",24,3836,"IGIS","FOLH1"
"23460","23460","ABCA6",71,10028,"IGIS","ABCA6"
"23461","23461","ABCA5",40,9497,"IGIS","ABCA5"
"23462","23462","HEY1",7,2662,"IGIS","HEY1"
"23463","23463","ICMT",16,11659,"IGIS","ICMT"
"23464","23464","GCAT",35,6541,"IGIS","GCAT"
"23466","23466","CBX6",7,9129,"IGIS","CBX6"
"23467","23467","NPTXR",5,5815,"IGIS","NPTXR"
"23468","23468","CBX5",7,11905,"IGIS","CBX5"
"23469","23469","PHF3",46,23613,"IGIS","PHF3"
"23471","23471","TRAM1",11,3099,"IGIS","TRAM1"
"23473","23473","CAPN7",47,9874,"IGIS","CAPN7"
"23474","23474","ETHE1",10,1475,"IGIS","ETHE1"
"23475","23475","QPRT",7,2664,"IGIS","QPRT"
"23476","23476","BRD4",21,7453,"IGIS","BRD4"
"23478","23478","SEC11A",23,5100,"IGIS","SEC11A"
"23479","23479","ISCU",28,10641,"IGIS","ISCU"
"2348","2348","FOLR1",8,1426,"IGIS","FOLR1"
"23480","23480","SEC61G",5,551,"IGIS","SEC61G"
"23481","23481","PES1",22,3290,"IGIS","PES1"
"23483","23483","TGDS",12,1902,"IGIS","TGDS"
"23484","23484","LEPROTL1",5,3147,"IGIS","LEPROTL1"
"23491","23491","CES3",15,4390,"IGIS","CES3"
"23492","23492","CBX7",11,7857,"IGIS","CBX7"
"23493","23493","HEY2",9,3897,"IGIS","HEY2"
"23495","23495","TNFRSF13B",5,1358,"IGIS","TNFRSF13B"
"23498","23498","HAAO",19,2424,"IGIS","HAAO"
"23499","23499","MACF1",114,29713,"IGIS","MACF1"
"2350","2350","FOLR2",8,1519,"IGIS","FOLR2"
"23500","23500","DAAM2",37,10803,"IGIS","DAAM2"
"23503","23503","ZFYVE26",44,10660,"IGIS","ZFYVE26"
"23504","23504","RIMBP2",19,6322,"IGIS","RIMBP2"
"23505","23505","TMEM131",81,12422,"IGIS","TMEM131"
"23506","23506","GLTSCR1L",14,6661,"IGIS","GLTSCR1L"
"23507","23507","LRRC8B",14,9449,"IGIS","LRRC8B"
"23508","23508","TTC9",3,5217,"IGIS","TTC9"
"23509","23509","POFUT1",14,7075,"IGIS","POFUT1"
"23510","23510","KCTD2",21,10944,"IGIS","KCTD2"
"23511","23511","NUP188",44,5695,"IGIS","NUP188"
"23512","23512","SUZ12",31,8940,"IGIS","SUZ12"
"23513","23513","SCRIB",37,5218,"IGIS","SCRIB"
"23514","23514","SPIDR",76,12940,"IGIS","SPIDR"
"23515","23515","MORC3",23,6254,"IGIS","MORC3"
"23516","23516","SLC39A14",20,9576,"IGIS","SLC39A14"
"23517","23517","SKIV2L2",27,4204,"IGIS","SKIV2L2"
"23518","23518","R3HDM1",37,9243,"IGIS","R3HDM1"
"23519","23519","ANP32D",1,396,"IGIS","ANP32D"
"2352","2352","FOLR3",5,847,"IGIS","FOLR3"
"23520","23520","ANP32C",1,705,"IGIS","ANP32C"
"23521","23521","RPL13A",18,2517,"IGIS","RPL13A"
"23522","23522","KAT6B",22,13177,"IGIS","KAT6B"
"23523","23523","CABIN1",527,103919,"IGIS","CABIN1"
"23524","23524","SRRM2",40,23293,"IGIS","SRRM2"
"23526","23526","HMHA1",28,8529,"IGIS","HMHA1"
"23527","23527","ACAP2",26,12053,"IGIS","ACAP2"
"23528","23528","ZNF281",5,14332,"IGIS","ZNF281"
"23529","23529","CLCF1",4,1973,"IGIS","CLCF1"
"2353","2353","FOS",4,2158,"IGIS","FOS"
"23530","23530","NNT",28,6869,"IGIS","NNT"
"23531","23531","MMD",18,6058,"IGIS","MMD"
"23532","23532","PRAME",28,11979,"IGIS","PRAME"
"23533","23533","PIK3R5",27,7498,"IGIS","PIK3R5"
"23534","23534","TNPO3",91,17439,"IGIS","TNPO3"
"23536","23536","ADAT1",22,7148,"IGIS","ADAT1"
"23538","23538","OR52A1",1,939,"IGIS","OR52A1"
"23539","23539","SLC16A8",5,1896,"IGIS","SLC16A8"
"2354","2354","FOSB",7,6982,"IGIS","FOSB"
"23541","23541","SEC14L2",24,9234,"IGIS","SEC14L2"
"23542","23542","MAPK8IP2",13,3730,"IGIS","MAPK8IP2"
"23543","23543","RBFOX2",27,14553,"IGIS","RBFOX2"
"23544","23544","SEZ6L",21,10387,"IGIS","SEZ6L"
"23545","23545","ATP6V0A2",45,15041,"IGIS","ATP6V0A2"
"23546","23546","SYNGR4",7,1139,"IGIS","SYNGR4"
"23547","23547","LILRA4",8,1708,"IGIS","LILRA4"
"23548","23548","TTC33",9,8030,"IGIS","TTC33"
"23549","23549","DNPEP",21,3083,"IGIS","DNPEP"
"2355","2355","FOSL2",9,12115,"IGIS","FOSL2"
"23550","23550","PSD4",23,9088,"IGIS","PSD4"
"23551","23551","RASD2",7,5929,"IGIS","RASD2"
"23552","23552","CDK20",13,5376,"IGIS","CDK20"
"23553","23553","HYAL4",9,4002,"IGIS","HYAL4"
"23554","23554","TSPAN12",10,2866,"IGIS","TSPAN12"
"23555","23555","TSPAN15",11,2315,"IGIS","TSPAN15"
"23556","23556","PIGN",31,4876,"IGIS","PIGN"
"23557","23557","SNAPIN",8,2276,"IGIS","SNAPIN"
"23558","23558","WBP2",8,1944,"IGIS","WBP2"
"23559","23559","WBP1",4,1223,"IGIS","WBP1"
"2356","2356","FPGS",39,7054,"IGIS","FPGS"
"23560","23560","GTPBP4",19,3305,"IGIS","GTPBP4"
"23562","23562","CLDN14",7,2569,"IGIS","CLDN14"
"23563","23563","CHST5",3,3250,"IGIS","CHST5"
"23564","23564","DDAH2",50,10750,"IGIS","DDAH2"
"23566","23566","LPAR3",5,5066,"IGIS","LPAR3"
"23567","23567","ZNF346",18,7330,"IGIS","ZNF346"
"23568","23568","ARL2BP",6,2100,"IGIS","ARL2BP"
"23569","23569","PADI4",16,2265,"IGIS","PADI4"
"2357","2357","FPR1",4,2604,"IGIS","FPR1"
"23574","23574","PRG1",1,493,"IGIS","PRG1"
"23576","23576","DDAH1",16,5696,"IGIS","DDAH1"
"2358","2358","FPR2",5,2504,"IGIS","FPR2"
"23580","23580","CDC42EP4",3,3528,"IGIS","CDC42EP4"
"23581","23581","CASP14",7,3145,"IGIS","CASP14"
"23582","23582","CCNDBP1",29,9903,"IGIS","CCNDBP1"
"23583","23583","SMUG1",21,7842,"IGIS","SMUG1"
"23584","23584","VSIG2",17,3465,"IGIS","VSIG2"
"23585","23585","TMEM50A",8,2425,"IGIS","TMEM50A"
"23586","23586","DDX58",18,4756,"IGIS","DDX58"
"23587","23587","ELP5",12,3199,"IGIS","ELP5"
"23588","23588","KLHDC2",15,2882,"IGIS","KLHDC2"
"23589","23589","CARHSP1",16,6642,"IGIS","CARHSP1"
"2359","2359","FPR3",2,2517,"IGIS","FPR3"
"23590","23590","PDSS1",27,3924,"IGIS","PDSS1"
"23591","23591","FAM215A",1,780,"IGIS","FAM215A"
"23592","23592","LEMD3",14,4833,"IGIS","LEMD3"
"23593","23593","HEBP2",4,1282,"IGIS","HEBP2"
"23594","23594","ORC6",14,3315,"IGIS","ORC6"
"23595","23595","ORC3",32,3979,"IGIS","ORC3"
"23596","23596","OPN3",4,2632,"IGIS","OPN3"
"23597","23597","ACOT9",23,3518,"IGIS","ACOT9"
"23598","23598","PATZ1",8,6396,"IGIS","PATZ1"
"23600","23600","AMACR",8,7637,"IGIS","AMACR"
"23601","23601","CLEC5A",14,8514,"IGIS","CLEC5A"
"23603","23603","CORO1C",13,4270,"IGIS","CORO1C"
"23604","23604","DAPK2",73,17662,"IGIS","DAPK2"
"23607","23607","CD2AP",22,9027,"IGIS","CD2AP"
"23608","23608","MKRN1",22,8371,"IGIS","MKRN1"
"23609","23609","MKRN2",8,2848,"IGIS","MKRN2"
"23612","23612","PHLDA3",5,3141,"IGIS","PHLDA3"
"23613","23613","ZMYND8",49,10127,"IGIS","ZMYND8"
"23614","23614","PPY2",2,657,"IGIS","PPY2"
"23615","23615","PYY2",2,1071,"IGIS","PYY2"
"23616","23616","SH3BP1",18,2576,"IGIS","SH3BP1"
"23617","23617","TSSK2",1,1816,"IGIS","TSSK2"
"23619","23619","ZIM2",13,2434,"IGIS","ZIM2"
"23620","23620","NTSR2",9,3363,"IGIS","NTSR2"
"23621","23621","BACE1",12,6168,"IGIS","BACE1"
"23623","23623","RUSC1",31,11334,"IGIS","RUSC1"
"23624","23624","CBLC",46,6844,"IGIS","CBLC"
"23625","23625","FAM89B",4,3091,"IGIS","FAM89B"
"23626","23626","SPO11",30,4583,"IGIS","SPO11"
"23627","23627","PRND",2,4038,"IGIS","PRND"
"23629","23629","BRD7P3",1,2474,"IGIS","BRD7P3"
"23630","23630","KCNE1L",1,1465,"IGIS","KCNE1L"
"23632","23632","CA14",18,4917,"IGIS","CA14"
"23633","23633","KPNA6",16,11941,"IGIS","KPNA6"
"23635","23635","SSBP2",18,4533,"IGIS","SSBP2"
"23636","23636","NUP62",7,4242,"IGIS","NUP62"
"23637","23637","RABGAP1",105,19914,"IGIS","RABGAP1"
"23639","23639","LRRC6",31,8206,"IGIS","LRRC6"
"23640","23640","HSPBP1",23,5825,"IGIS","HSPBP1"
"23641","23641","LDOC1",1,1470,"IGIS","LDOC1"
"23642","23642","SNHG1",11,1118,"IGIS","SNHG1"
"23643","23643","LY96",5,622,"IGIS","LY96"
"23644","23644","EDC4",29,4811,"IGIS","EDC4"
"23645","23645","PPP1R15A",3,2383,"IGIS","PPP1R15A"
"23646","23646","PLD3",41,7255,"IGIS","PLD3"
"23647","23647","ARFIP2",13,6847,"IGIS","ARFIP2"
"23648","23648","SSBP3",22,4481,"IGIS","SSBP3"
"23649","23649","POLA2",18,2477,"IGIS","POLA2"
"23650","23650","TRIM29",12,4183,"IGIS","TRIM29"
"23654","23654","PLXNB2",44,6777,"IGIS","PLXNB2"
"23657","23657","SLC7A11",14,10357,"IGIS","SLC7A11"
"23658","23658","LSM5",13,5640,"IGIS","LSM5"
"23659","23659","PLA2G15",9,4923,"IGIS","PLA2G15"
"23660","23660","ZKSCAN5",16,9577,"IGIS","ZKSCAN5"
"23670","23670","TMEM2",27,7715,"IGIS","TMEM2"
"23671","23671","TMEFF2",12,3799,"IGIS","TMEFF2"
"23673","23673","STX12",9,3079,"IGIS","STX12"
"23676","23676","SMPX",11,1972,"IGIS","SMPX"
"23677","23677","SH3BP4",6,5183,"IGIS","SH3BP4"
"23678","23678","SGK3",18,4608,"IGIS","SGK3"
"23682","23682","RAB38",5,2139,"IGIS","RAB38"
"23683","23683","PRKD3",29,10396,"IGIS","PRKD3"
"23704","23704","KCNE4",2,3175,"IGIS","KCNE4"
"23705","23705","CADM1",13,4540,"IGIS","CADM1"
"23708","23708","GSPT2",1,2848,"IGIS","GSPT2"
"23710","23710","GABARAPL1",6,3580,"IGIS","GABARAPL1"
"23729","23729","SHPK",7,3838,"IGIS","SHPK"
"23731","23731","TMEM245",18,7997,"IGIS","TMEM245"
"23732","23732","FRRS1L",5,1189,"IGIS","FRRS1L"
"23741","23741","EID1",1,2091,"IGIS","EID1"
"23742","23742","NPAP1",1,8053,"IGIS","NPAP1"
"23743","23743","BHMT2",8,2651,"IGIS","BHMT2"
"23746","23746","AIPL1",12,4341,"IGIS","AIPL1"
"23753","23753","SDF2L1",3,874,"IGIS","SDF2L1"
"23759","23759","PPIL2",115,21145,"IGIS","PPIL2"
"23760","23760","PITPNB",37,8818,"IGIS","PITPNB"
"23761","23761","PISD",25,5900,"IGIS","PISD"
"23762","23762","OSBP2",31,12777,"IGIS","OSBP2"
"23764","23764","MAFF",5,2812,"IGIS","MAFF"
"23765","23765","IL17RA",25,17114,"IGIS","IL17RA"
"23766","23766","GABARAPL3",2,1889,"IGIS","GABARAPL3"
"23767","23767","FLRT3",6,8560,"IGIS","FLRT3"
"23768","23768","FLRT2",15,19369,"IGIS","FLRT2"
"23769","23769","FLRT1",5,7390,"IGIS","FLRT1"
"23770","23770","FKBP8",21,4200,"IGIS","FKBP8"
"23774","23774","BRD1",44,25836,"IGIS","BRD1"
"23779","23779","ARHGAP8",14,2235,"IGIS","ARHGAP8"
"23780","23780","APOL2",11,6365,"IGIS","APOL2"
"23782","23782","AP1B1P1",4,827,"IGIS","AP1B1P1"
"23783","23783","ANKRD62P1-PARP4P3",9,1539,"IGIS","ANKRD62P1-PARP4P3"
"23784","23784","POTEH",11,2037,"IGIS","POTEH"
"23786","23786","BCL2L13",30,27496,"IGIS","BCL2L13"
"23787","23787","MTCH1",15,5327,"IGIS","MTCH1"
"23788","23788","MTCH2",19,6573,"IGIS","MTCH2"
"238","238","ALK",29,6265,"IGIS","ALK"
"239","239","ALOX12",21,3610,"IGIS","ALOX12"
"2395","2395","FXN",8,14018,"IGIS","FXN"
"24","24","ABCA4",50,7326,"IGIS","ABCA4"
"240","240","ALOX5",15,2644,"IGIS","ALOX5"
"241","241","ALOX5AP",7,1395,"IGIS","ALOX5AP"
"24137","24137","KIF4A",31,4501,"IGIS","KIF4A"
"24138","24138","IFIT5",2,4034,"IGIS","IFIT5"
"24139","24139","EML2",44,5644,"IGIS","EML2"
"24140","24140","FTSJ1",64,10575,"IGIS","FTSJ1"
"24141","24141","LAMP5",6,2042,"IGIS","LAMP5"
"24142","24142","NAT6",6,4010,"IGIS","NAT6"
"24144","24144","TFIP11",16,2927,"IGIS","TFIP11"
"24145","24145","PANX1",8,7772,"IGIS","PANX1"
"24146","24146","CLDN15",7,2713,"IGIS","CLDN15"
"24147","24147","FJX1",1,2687,"IGIS","FJX1"
"24148","24148","PRPF6",22,3354,"IGIS","PRPF6"
"24149","24149","ZNF318",10,8006,"IGIS","ZNF318"
"24150","24150","TP53TG3",17,10801,"IGIS","TP53TG3"
"242","242","ALOX12B",15,2502,"IGIS","ALOX12B"
"2444","2444","FRK",15,6087,"IGIS","FRK"
"245","245","ALOX12P2",27,4983,"IGIS","ALOX12P2"
"245711","245711","SPDYA",9,2455,"IGIS","SPDYA"
"245802","245802","MS4A6E",4,660,"IGIS","MS4A6E"
"245806","245806","VGLL2",11,5703,"IGIS","VGLL2"
"245812","245812","CNPY4",6,1470,"IGIS","CNPY4"
"245908","245908","DEFB105A",3,237,"IGIS","DEFB105A"
"245909","245909","DEFB106A",2,303,"IGIS","DEFB106A"
"245910","245910","DEFB107A",2,389,"IGIS","DEFB107A"
"245911","245911","DEFB108B",2,222,"IGIS","DEFB108B"
"245912","245912","DEFB109P1",2,189,"IGIS","DEFB109P1"
"245913","245913","DEFB110",3,518,"IGIS","DEFB110"
"245915","245915","DEFB112",2,342,"IGIS","DEFB112"
"245927","245927","DEFB113",2,249,"IGIS","DEFB113"
"245928","245928","DEFB114",2,210,"IGIS","DEFB114"
"245929","245929","DEFB115",2,267,"IGIS","DEFB115"
"245930","245930","DEFB116",2,309,"IGIS","DEFB116"
"245932","245932","DEFB119",10,1802,"IGIS","DEFB119"
"245934","245934","DEFB121",6,1086,"IGIS","DEFB121"
"245935","245935","DEFB122",3,496,"IGIS","DEFB122"
"245936","245936","DEFB123",2,378,"IGIS","DEFB123"
"245937","245937","DEFB124",2,216,"IGIS","DEFB124"
"245938","245938","DEFB125",2,709,"IGIS","DEFB125"
"245939","245939","DEFB128",2,282,"IGIS","DEFB128"
"245940","245940","DEFB130",2,240,"IGIS","DEFB130"
"245972","245972","ATP6V0D2",8,2370,"IGIS","ATP6V0D2"
"245973","245973","ATP6V1C2",26,5705,"IGIS","ATP6V1C2"
"246","246","ALOX15",14,2684,"IGIS","ALOX15"
"246100","246100","CTAG1A",3,748,"IGIS","CTAG1A"
"246119","246119","TTTY10",6,1628,"IGIS","TTTY10"
"246122","246122","TTTY7",7,1367,"IGIS","TTTY7"
"246126","246126","TXLNGY",11,4989,"IGIS","TXLNGY"
"246175","246175","CNOT6L",16,15310,"IGIS","CNOT6L"
"246176","246176","GAS2L2",7,3762,"IGIS","GAS2L2"
"246181","246181","AKR7L",7,2314,"IGIS","AKR7L"
"246182","246182","AKR7A2P1",1,1324,"IGIS","AKR7A2P1"
"246184","246184","CDC26",4,872,"IGIS","CDC26"
"246213","246213","SLC17A8",12,3983,"IGIS","SLC17A8"
"246243","246243","RNASEH1",18,4171,"IGIS","RNASEH1"
"246269","246269","LACE1",15,5582,"IGIS","LACE1"
"246312","246312","C21orf91-OT1",4,497,"IGIS","C21orf91-OT1"
"246329","246329","STAC3",21,3080,"IGIS","STAC3"
"246330","246330","PELI3",17,6925,"IGIS","PELI3"
"246705","246705","LINC00314",2,583,"IGIS","LINC00314"
"246721","246721","POLR2J2",9,1987,"IGIS","POLR2J2"
"246744","246744","STH",1,445,"IGIS","STH"
"246754","246754","MTVR2",1,812,"IGIS","MTVR2"
"246777","246777","SPESP1",2,1431,"IGIS","SPESP1"
"246778","246778","IL27",5,1044,"IGIS","IL27"
"247","247","ALOX15B",15,2873,"IGIS","ALOX15B"
"2475","2475","MTOR",115,17375,"IGIS","MTOR"
"248","248","ALPI",22,4472,"IGIS","ALPI"
"2483","2483","FRG1",44,4603,"IGIS","FRG1"
"2487","2487","FRZB",6,2770,"IGIS","FRZB"
"2488","2488","FSHB",4,1969,"IGIS","FSHB"
"249","249","ALPL",18,3359,"IGIS","ALPL"
"2491","2491","CENPI",24,3536,"IGIS","CENPI"
"2492","2492","FSHR",10,2774,"IGIS","FSHR"
"2494","2494","NR5A2",13,5746,"IGIS","NR5A2"
"2495","2495","FTH1",4,1229,"IGIS","FTH1"
"2498","2498","FTH1P3",1,954,"IGIS","FTH1P3"
"25","25","ABL1",12,5963,"IGIS","ABL1"
"250","250","ALPP",23,4848,"IGIS","ALPP"
"251","251","ALPPL2",11,2494,"IGIS","ALPPL2"
"2512","2512","FTL",4,871,"IGIS","FTL"
"2515","2515","ADAM2",103,12810,"IGIS","ADAM2"
"2516","2516","NR5A1",12,5532,"IGIS","NR5A1"
"2517","2517","FUCA1",9,2689,"IGIS","FUCA1"
"2519","2519","FUCA2",7,2548,"IGIS","FUCA2"
"2520","2520","GAST",3,470,"IGIS","GAST"
"2521","2521","FUS",38,11752,"IGIS","FUS"
"2523","2523","FUT1",7,8488,"IGIS","FUT1"
"2524","2524","FUT2",3,3208,"IGIS","FUT2"
"2525","2525","FUT3",5,2922,"IGIS","FUT3"
"2526","2526","FUT4",1,6048,"IGIS","FUT4"
"2527","2527","FUT5",2,1988,"IGIS","FUT5"
"2528","2528","FUT6",7,5841,"IGIS","FUT6"
"252839","252839","TMEM9",23,6219,"IGIS","TMEM9"
"252884","252884","ZNF396",9,5598,"IGIS","ZNF396"
"2529","2529","FUT7",2,2414,"IGIS","FUT7"
"252946","252946","FAM197Y2",4,467,"IGIS","FAM197Y2"
"252948","252948","TTTY16",2,192,"IGIS","TTTY16"
"252949","252949","TTTY17A",2,166,"IGIS","TTTY17A"
"252950","252950","TTTY18",2,221,"IGIS","TTTY18"
"252951","252951","TTTY20",2,259,"IGIS","TTTY20"
"252952","252952","TTTY19",2,269,"IGIS","TTTY19"
"252953","252953","TTTY21",2,307,"IGIS","TTTY21"
"252954","252954","TTTY22",5,427,"IGIS","TTTY22"
"252955","252955","TTTY23",3,512,"IGIS","TTTY23"
"252969","252969","NEIL2",12,4051,"IGIS","NEIL2"
"252983","252983","STXBP4",22,10814,"IGIS","STXBP4"
"252995","252995","FNDC5",12,7189,"IGIS","FNDC5"
"2530","2530","FUT8",30,12984,"IGIS","FUT8"
"253012","253012","HEPACAM2",13,3392,"IGIS","HEPACAM2"
"253017","253017","TECRL",17,5750,"IGIS","TECRL"
"253018","253018","HCG27",2,1720,"IGIS","HCG27"
"253039","253039","PSMD5-AS1",4,3798,"IGIS","PSMD5-AS1"
"253044","253044","LOC253044",3,1720,"IGIS","LOC253044"
"2531","2531","KDSR",12,5449,"IGIS","KDSR"
"253128","253128","LINC00612",3,2210,"IGIS","LINC00612"
"253143","253143","PRR14L",13,13299,"IGIS","PRR14L"
"253152","253152","EPHX4",7,1443,"IGIS","EPHX4"
"253175","253175","CDY1B",3,4588,"IGIS","CDY1B"
"253190","253190","SERHL2",31,4431,"IGIS","SERHL2"
"2532","2532","ACKR1",3,3250,"IGIS","ACKR1"
"253260","253260","RICTOR",45,10085,"IGIS","RICTOR"
"253264","253264","ZNF503-AS1",6,2299,"IGIS","ZNF503-AS1"
"2533","2533","FYB",26,7219,"IGIS","FYB"
"253314","253314","EIF4E1B",11,2779,"IGIS","EIF4E1B"
"2534","2534","FYN",20,4527,"IGIS","FYN"
"253430","253430","IPMK",6,6133,"IGIS","IPMK"
